Report Year,Geography,Grievance Category,Grievance Type,Grievance Count,Exempt Grievance Count,Unresolved as of June 30,Resolved,Referred,,,,,
FY2021,Kern,Other ,Peer behaviors,2,0,1,1,0,,,,,
FY2021,Kern,Other ,Physical environment,1,0,1,0,0,,,,,
FY2021,Kern,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Kern,Other ,All,11,1,2,10,0,,,,,
FY2021,Kern,All,All,159,44,54,149,0,,,,,
FY2021,Kings,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Kings,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Kings,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Kings,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Kings,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Kings,Access,Other access issues,2,1,0,3,0,,,,,
FY2021,Kings,Access,All,2,1,0,3,0,,,,,
FY2021,Kings,Quality of Care,Staff behavior concerns,1,5,0,6,0,,,,,
FY2021,Kings,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY2021,Kings,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY2021,Kings,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Kings,Quality of Care,Other quality of care issues,2,18,0,20,0,,,,,
FY2021,Kings,Quality of Care,All,3,23,0,26,0,,,,,
FY2021,Kings,Change of Provider,Change of Provider,0,1,0,1,0,,,,,
FY2021,Kings,Confidentiality Concern ,Confidentiality Concern ,0,1,0,1,0,,,,,
FY2021,Kings,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Kings,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Kings,Other ,Operational,10,10,0,16,4,,,,,
FY2021,Kings,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Kings,Other ,Peer behaviors,0,1,0,1,0,,,,,
FY2021,Kings,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Kings,Other ,Other grievance not listed above,1,13,0,13,1,,,,,
FY2021,Kings,Other ,All,11,24,0,30,5,,,,,
FY2021,Kings,All,All,16,50,0,61,5,,,,,
FY2021,Lake,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Lake,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Lake,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Lake,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Lake,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Lake,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Lake,Access,All,0,0,0,0,0,,,,,
FY2021,Lake,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY2021,Lake,Quality of Care,Treatment issues or concerns,4,0,0,4,0,,,,,
FY2021,Lake,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY2021,Lake,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Lake,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Lake,Quality of Care,All,5,0,0,5,0,,,,,
FY2021,Lake,Change of Provider,Change of Provider,2,0,0,2,0,,,,,
FY2021,Lake,Confidentiality Concern ,Confidentiality Concern ,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Lake,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Lake,Other ,All,0,0,0,0,0,,,,,
FY2021,Lake,All,All,7,0,0,7,0,,,,,
FY2021,Lassen,Access,Service not available,1,0,0,1,0,,,,,
FY2021,Lassen,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Lassen,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Lassen,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Lassen,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Lassen,Access,Other access issues,3,0,0,3,0,,,,,
FY2021,Lassen,Access,All,4,0,0,4,0,,,,,
FY2021,Lassen,Quality of Care,Staff behavior concerns,2,0,0,2,0,,,,,
FY2021,Lassen,Quality of Care,Treatment issues or concerns,2,0,0,2,0,,,,,
FY2021,Lassen,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY2021,Lassen,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Lassen,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY2021,Lassen,Quality of Care,All,5,0,0,5,0,,,,,
FY2021,Lassen,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Lassen,Confidentiality Concern ,Confidentiality Concern ,0,0,0,0,0,,,,,
FY2021,Lassen,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Lassen,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Lassen,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Lassen,Other ,Patients' rights,2,0,0,0,2,,,,,
FY2021,Lassen,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Lassen,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Lassen,Other ,Other grievance not listed above,2,0,0,0,2,,,,,
FY2021,Lassen,Other ,All,4,0,0,0,4,,,,,
FY2021,Lassen,All,All,13,0,0,9,4,,,,,
FY2021,Los Angeles,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Los Angeles,Access,Service not accessible,2,0,0,2,0,,,,,
FY2021,Los Angeles,Access,Timeliness of services,1,0,0,1,0,,,,,
FY2021,Los Angeles,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Los Angeles,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Los Angeles,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Los Angeles,Access,All,3,0,0,3,0,,,,,
FY2021,Los Angeles,Quality of Care,Staff behavior concerns,48,0,0,48,0,,,,,
FY2021,Los Angeles,Quality of Care,Treatment issues or concerns,35,0,1,34,0,,,,,
FY2021,Los Angeles,Quality of Care,Medication concern,6,0,0,6,0,,,,,
FY2021,Los Angeles,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Los Angeles,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Los Angeles,Quality of Care,All,89,0,1,88,0,,,,,
FY2021,Los Angeles,Change of Provider,Change of Provider,4,0,0,4,0,,,,,
FY2021,Los Angeles,Confidentiality Concern,Confidentiality Concern,1,0,0,1,0,,,,,
FY2021,Los Angeles,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Los Angeles,Other ,Lost property,4,0,0,4,0,,,,,
FY2021,Los Angeles,Other ,Operational,4,0,0,4,0,,,,,
FY2021,Los Angeles,Other ,Patients' rights,7,0,0,7,0,,,,,
FY2021,Los Angeles,Other ,Peer behaviors,15,0,0,15,0,,,,,
FY2021,Los Angeles,Other ,Physical environment,1,0,1,0,0,,,,,
FY2021,Los Angeles,Other ,Other grievance not listed above,19,0,0,19,0,,,,,
FY2021,Los Angeles,Other ,All,50,0,1,49,0,,,,,
FY2021,Los Angeles,All,All,147,0,2,145,0,,,,,
FY2021,Madera,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Madera,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Madera,Access,Timeliness of services,2,0,0,2,0,,,,,
FY2021,Madera,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Madera,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Madera,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Madera,Access,All,2,0,0,2,0,,,,,
FY2021,Madera,Quality of Care,Staff behavior concerns,5,0,0,5,0,,,,,
FY2021,Madera,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY2021,Madera,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY2021,Madera,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Madera,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY2021,Madera,Quality of Care,All,8,0,0,8,0,,,,,
FY2021,Madera,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Madera,Confidentialty Concern,Confidentialty Concern,0,0,0,0,0,,,,,
FY2021,Madera,Other ,Financial,1,0,0,1,0,,,,,
FY2021,Madera,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Madera,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Madera,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Madera,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Madera,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Madera,Other ,Other grievance not listed above,1,0,0,1,0,,,,,
FY2021,Madera,Other ,All,2,0,0,2,0,,,,,
FY2021,Madera,All,All,12,0,0,12,0,,,,,
FY2021,Marin,Access,Service not available,1,0,0,1,0,,,,,
FY2021,Marin,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Marin,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Marin,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Marin,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Marin,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Marin,Access,All,1,0,0,1,0,,,,,
FY2021,Marin,Quality of Care,Staff behavior concerns,1,0,0,1,0,,,,,
FY2021,Marin,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY2021,Marin,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY2021,Marin,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Marin,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY2021,Marin,Quality of Care,All,3,0,0,3,0,,,,,
FY2021,Marin,Change of Provider,Change of Provider,1,0,0,1,0,,,,,
FY2021,Marin,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Marin,Other ,Financial,3,0,0,3,0,,,,,
FY2021,Marin,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Marin,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Marin,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Marin,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Marin,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Marin,Other ,Other grievance not listed above,1,0,0,1,0,,,,,
FY2021,Marin,Other ,All,4,0,0,4,0,,,,,
FY2021,Marin,All,All,9,0,0,9,0,,,,,
FY2021,Mariposa,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Mariposa,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Mariposa,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Mariposa,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Mariposa,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Mariposa,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Mariposa,Access,All,0,0,0,0,0,,,,,
FY2021,Mariposa,Quality of Care,Staff behavior concerns,3,0,1,2,0,,,,,
FY2021,Mariposa,Quality of Care,Treatment issues or concerns,3,0,2,1,0,,,,,
FY2021,Mariposa,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY2021,Mariposa,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Mariposa,Quality of Care,Other quality of care issues,5,0,2,3,0,,,,,
FY2021,Mariposa,Quality of Care,All,11,0,5,6,0,,,,,
FY2021,Mariposa,Change of Provider,Change of Provider,1,0,0,1,0,,,,,
FY2021,Mariposa,Confidentiality  Concern,Confidentiality  Concern,3,0,2,1,0,,,,,
FY2021,Mariposa,Other ,Financial,1,0,0,1,0,,,,,
FY2021,Mariposa,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Mariposa,Other ,Operational,2,0,0,2,0,,,,,
FY2021,Mariposa,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Mariposa,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Mariposa,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Mariposa,Other ,Other grievance not listed above,1,0,0,1,0,,,,,
FY2021,Mariposa,Other ,All,4,0,0,4,0,,,,,
FY2021,Mariposa,All,All,19,0,7,12,0,,,,,
FY2021,Mendocino,Access,Service not available,1,0,0,0,1,,,,,
FY2021,Mendocino,Access,Service not accessible,1,0,0,1,0,,,,,
FY2021,Mendocino,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Mendocino,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Mendocino,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Mendocino,Access,Other access issues,1,0,0,1,0,,,,,
FY2021,Mendocino,Access,All,3,0,0,2,1,,,,,
FY2021,Mendocino,Quality of Care,Staff behavior concerns,9,0,1,8,0,,,,,
FY2021,Mendocino,Quality of Care,Treatment issues or concerns,3,0,0,3,0,,,,,
FY2021,Mendocino,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY2021,Mendocino,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Mendocino,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY2021,Mendocino,Quality of Care,All,14,0,1,13,0,,,,,
FY2021,Mendocino,Change of Provider,Change of Provider,12,0,1,11,0,,,,,
FY2021,Mendocino,Confidentiality Concern,Confidentiality Concern,2,0,0,2,0,,,,,
FY2021,Mendocino,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Mendocino,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Mendocino,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Mendocino,Other ,Patients' rights,1,0,0,1,0,,,,,
FY2021,Mendocino,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Mendocino,Other ,Physical environment,1,0,0,1,0,,,,,
FY2021,Mendocino,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Mendocino,Other ,All,2,0,0,2,0,,,,,
FY2021,Mendocino,All,All,33,0,2,30,1,,,,,
FY2021,Merced,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Merced,Access,Service not accessible,1,0,0,1,0,,,,,
FY2021,Merced,Access,Timeliness of services,3,0,0,3,0,,,,,
FY2021,Merced,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Merced,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Merced,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Merced,Access,All,4,0,0,4,0,,,,,
FY2021,Merced,Quality of Care,Staff behavior concerns,13,0,0,13,0,,,,,
FY2021,Merced,Quality of Care,Treatment issues or concerns,6,0,0,5,1,,,,,
FY2021,Merced,Quality of Care,Medication concern,2,0,0,2,0,,,,,
FY2021,Merced,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Merced,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Merced,Quality of Care,All,21,0,0,20,1,,,,,
FY2021,Merced,Change of Provider,Change of Provider,2,0,0,2,0,,,,,
FY2021,Merced,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Merced,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Merced,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Merced,Other ,Operational,3,0,0,2,1,,,,,
FY2021,Merced,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Merced,Other ,Peer behaviors,1,0,0,1,0,,,,,
FY2021,Merced,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Merced,Other ,Other grievance not listed above,5,1,0,5,1,,,,,
FY2021,Merced,Other ,All,9,1,0,8,2,,,,,
FY2021,Merced,All,All,36,1,0,34,3,,,,,
FY2021,Modoc,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Modoc,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Modoc,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Modoc,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Modoc,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Modoc,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Modoc,Access,All,0,0,0,0,0,,,,,
FY2021,Modoc,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY2021,Modoc,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY2021,Modoc,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY2021,Modoc,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Modoc,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Modoc,Quality of Care,All,0,0,0,0,0,,,,,
FY2021,Modoc,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Modoc,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Modoc,Other ,All,0,0,0,0,0,,,,,
FY2021,Modoc,All,All,0,0,0,0,0,,,,,
FY2021,Mono,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Mono,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Mono,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Mono,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Mono,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Mono,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Mono,Access,All,0,0,0,0,0,,,,,
FY2021,Mono,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY2021,Mono,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY2021,Mono,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY2021,Mono,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Mono,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Mono,Quality of Care,All,0,0,0,0,0,,,,,
FY2021,Mono,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Mono,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Mono,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Mono,Other ,All,0,0,0,0,0,,,,,
FY2021,Mono,All,All,0,0,0,0,0,,,,,
FY2021,Monterey,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Monterey,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Monterey,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Monterey,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Monterey,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Monterey,Access,Other access issues,1,0,0,1,0,,,,,
FY2021,Monterey,Access,All,1,0,0,1,0,,,,,
FY2021,Monterey,Quality of Care,Staff behavior concerns,6,0,0,6,0,,,,,
FY2021,Monterey,Quality of Care,Treatment issues or concerns,4,0,0,3,1,,,,,
FY2021,Monterey,Quality of Care,Medication concern,4,0,0,4,0,,,,,
FY2021,Monterey,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Monterey,Quality of Care,Other quality of care issues,3,0,0,3,0,,,,,
FY2021,Monterey,Quality of Care,All,17,0,0,16,1,,,,,
FY2021,Monterey,Change of Provider,Change of Provider,1,0,0,1,0,,,,,
FY2021,Monterey,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Monterey,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Monterey,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Monterey,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Monterey,Other ,Patients' rights,3,0,0,3,0,,,,,
FY2021,Monterey,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Monterey,Other ,Physical environment,2,0,0,2,0,,,,,
FY2021,Monterey,Other ,Other grievance not listed above,1,1,0,2,0,,,,,
FY2021,Monterey,Other ,All,6,1,0,7,0,,,,,
FY2021,Monterey,All,All,25,1,0,25,1,,,,,
FY2021,Napa,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Napa,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Napa,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Napa,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Napa,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Napa,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Napa,Access,All,0,0,0,0,0,,,,,
FY2021,Napa,Quality of Care,Staff behavior concerns,4,0,0,4,0,,,,,
FY2021,Napa,Quality of Care,Treatment issues or concerns,2,0,0,2,0,,,,,
FY2021,Napa,Quality of Care,Medication concern,2,0,0,2,0,,,,,
FY2021,Napa,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Napa,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Napa,Quality of Care,All,8,0,0,8,0,,,,,
FY2021,Napa,Change of Provider,Change of Provider,2,0,0,2,0,,,,,
FY2021,Napa,Confidentiality Concern,Confidentiality Concern,1,0,0,1,0,,,,,
FY2021,Napa,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Napa,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Napa,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Napa,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Napa,Other ,Peer behaviors,1,0,0,1,0,,,,,
FY2021,Napa,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Napa,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Napa,Other ,All,1,0,0,1,0,,,,,
FY2021,Napa,All,All,12,0,0,12,0,,,,,
FY2021,Nevada,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Nevada,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Nevada,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Nevada,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Nevada,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Nevada,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Nevada,Access,All,0,0,0,0,0,,,,,
FY2021,Nevada,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY2021,Nevada,Quality of Care,Treatment issues or concerns,2,0,0,2,0,,,,,
FY2021,Nevada,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY2021,Nevada,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Nevada,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Nevada,Quality of Care,All,2,0,0,2,0,,,,,
FY2021,Nevada,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Nevada,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Nevada,Other ,Financial,3,0,0,2,1,,,,,
FY2021,Nevada,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Nevada,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Nevada,Other ,Patients' rights,1,0,0,0,1,,,,,
FY2021,Nevada,Other ,Peer behaviors,2,0,0,2,0,,,,,
FY2021,Nevada,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Nevada,Other ,Other grievance not listed above,3,0,0,3,0,,,,,
FY2021,Nevada,Other ,All,9,0,0,7,2,,,,,
FY2021,Nevada,All,All,11,0,0,9,2,,,,,
FY2021,Orange,Access,Service not available,12,1,0,13,0,,,,,
FY2021,Orange,Access,Service not accessible,5,2,1,6,0,,,,,
FY2021,Orange,Access,Timeliness of services,3,0,0,3,0,,,,,
FY2021,Orange,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Orange,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Orange,Access,Other access issues,3,1,1,3,0,,,,,
FY2021,Orange,Access,All,23,4,2,25,0,,,,,
FY2021,Orange,Quality of Care,Staff behavior concerns,160,15,12,162,1,,,,,
FY2021,Orange,Quality of Care,Treatment issues or concerns,148,27,8,167,0,,,,,
FY2021,Orange,Quality of Care,Medication concern,25,9,2,32,0,,,,,
FY2021,Orange,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Orange,Quality of Care,Other quality of care issues,3,2,0,5,0,,,,,
FY2021,Orange,Quality of Care,All,336,53,22,366,1,,,,,
FY2021,Orange,Change of Provider,Change of Provider,46,35,3,78,0,,,,,
FY2021,Orange,Confidentiality Concern,Confidentiality Concern,1,0,0,1,0,,,,,
FY2021,Orange,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Orange,Other ,Lost property,6,2,1,7,0,,,,,
FY2021,Orange,Other ,Operational,6,2,0,8,0,,,,,
FY2021,Orange,Other ,Patients' rights,10,11,2,19,0,,,,,
FY2021,Orange,Other ,Peer behaviors,10,2,0,12,0,,,,,
FY2021,Orange,Other ,Physical environment,7,2,0,9,0,,,,,
FY2021,Orange,Other ,Other grievance not listed above,12,5,0,17,0,,,,,
FY2021,Orange,Other ,All,51,24,3,72,0,,,,,
FY2021,Orange,All,All,457,116,30,542,1,,,,,
FY2021,Placer-Sierra,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Placer-Sierra,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Placer-Sierra,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Placer-Sierra,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Placer-Sierra,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Placer-Sierra,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Placer-Sierra,Access,All,0,0,0,0,0,,,,,
